Area Code,Area,Item Code,Item,Element Code,Element,Unit,Y1990,Y1991,Y1992,Y1993,Y1994,Y1995,Y1996,Y1997,Y1998,Y1999,Y2000,Y2001,Y2002,Y2003,Y2004,Y2005,Y2006,Y2007,Y2008,Y2009,Y2010,Y2011,Y2012,Y2013,Y2014,Y2015,Y2016,Y2017,Y2018,Y2019,Y2020
"2","Afghanistan","6646","Forest land","5110","Area","1000 ha","1208.440000","1208.440000","1208.440000","1208.440000","1208.440000","1208.440000","1208.440000","1208.440000","1208.440000","1208.440000","1208.440000","1208.440000","1208.440000","1208.440000","1208.440000","1208.440000","1208.440000","1208.440000","1208.440000","1208.440000","1208.440000","1208.440000","1208.440000","1208.440000","1208.440000","1208.440000","1208.440000","1208.440000","1208.440000","1208.440000","1208.440000"
"2","Afghanistan","6646","Forest land","71952","Implied emission factor for CO2","tonnes CO2/ha","-1.976800","-1.976800","-1.976800","-1.976800","-1.976800","-1.976800","-1.976800","-1.976800","-1.976800","-1.976800","-1.976800","0.100900","0.100900","0.100900","0.100900","0.100900","0.100900","0.100900","0.100900","0.100900","0.100900","-0.203700","-0.203700","-0.203700","-0.203700","-0.203700","0.128000","0.128000","0.128000","0.128000","0.128000"
"2","Afghanistan","6646","Forest land","72332","Net emissions/removals (CO2) (Forest land)","gigagrams","-2388.803000","-2388.803000","-2388.803000","-2388.803000","-2388.803000","-2388.803000","-2388.803000","-2388.803000","-2388.803000","-2388.803000","-2388.803000","121.901600","121.901600","121.901600","121.901600","121.901600","121.901600","121.901600","121.901600","121.901600","121.901600","-246.219100","-246.219100","-246.219100","-246.219100","-246.219100","154.657400","154.657400","154.657400","154.657400","154.657400"
"2","Afghanistan","6646","Forest land","72172","Net emissions/removal (CO2eq) (Forest land)","gigagrams","-2388.803000","-2388.803000","-2388.803000","-2388.803000","-2388.803000","-2388.803000","-2388.803000","-2388.803000","-2388.803000","-2388.803000","-2388.803000","121.901600","121.901600","121.901600","121.901600","121.901600","121.901600","121.901600","121.901600","121.901600","121.901600","-246.219100","-246.219100","-246.219100","-246.219100","-246.219100","154.657400","154.657400","154.657400","154.657400","154.657400"
"2","Afghanistan","6750","Net Forest conversion","5110","Area","1000 ha","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000"
"2","Afghanistan","6750","Net Forest conversion","71952","Implied emission factor for CO2","tonnes CO2/ha","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000"
"2","Afghanistan","6750","Net Forest conversion","72332","Net emissions/removals (CO2) (Forest land)","gigagrams","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000"
"2","Afghanistan","6750","Net Forest conversion","72172","Net emissions/removal (CO2eq) (Forest land)","gigagrams","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000"
"2","Afghanistan","6749","Forest land (total)","72332","Net emissions/removals (CO2) (Forest land)","gigagrams","-2388.803000","-2388.803000","-2388.803000","-2388.803000","-2388.803000","-2388.803000","-2388.803000","-2388.803000","-2388.803000","-2388.803000","-2388.803000","121.901600","121.901600","121.901600","121.901600","121.901600","121.901600","121.901600","121.901600","121.901600","121.901600","-246.219100","-246.219100","-246.219100","-246.219100","-246.219100","154.657400","154.657400","154.657400","154.657400","154.657400"
"2","Afghanistan","6749","Forest land (total)","72172","Net emissions/removal (CO2eq) (Forest land)","gigagrams","-2388.803000","-2388.803000","-2388.803000","-2388.803000","-2388.803000","-2388.803000","-2388.803000","-2388.803000","-2388.803000","-2388.803000","-2388.803000","121.901600","121.901600","121.901600","121.901600","121.901600","121.901600","121.901600","121.901600","121.901600","121.901600","-246.219100","-246.219100","-246.219100","-246.219100","-246.219100","154.657400","154.657400","154.657400","154.657400","154.657400"
"3","Albania","6646","Forest land","5110","Area","1000 ha","788.800000","786.850000","784.900000","782.950000","781.000000","779.050000","777.100000","775.150000","773.200000","771.250000","769.300000","770.577000","771.854000","773.131000","774.408000","775.685000","776.962000","778.239000","779.516000","780.793000","782.070000","783.493500","784.917000","786.340500","787.764000","789.187500","789.130000","789.072500","789.015000","788.957500","788.900000"
"3","Albania","6646","Forest land","71952","Implied emission factor for CO2","tonnes CO2/ha","-0.356700","-0.356700","-0.356700","-0.356700","-0.356700","-0.356700","-0.356700","-0.356700","-0.356700","-0.356700","-0.356700","-1.284200","-1.284200","-1.284200","-1.284200","-1.284200","-1.284200","-1.284200","-1.284200","-1.284200","-1.284200","-0.863300","-0.863300","-0.863300","-0.863300","-0.863300","-0.456500","-0.456500","-0.456500","-0.456500","-0.456500"
"3","Albania","6646","Forest land","72332","Net emissions/removals (CO2) (Forest land)","gigagrams","72.858100","72.858100","72.858100","72.858100","72.858100","72.858100","72.858100","72.858100","72.858100","72.858100","72.858100","-1233.285900","-1233.285900","-1233.285900","-1233.285900","-1233.285900","-1233.285900","-1233.285900","-1233.285900","-1233.285900","-1233.285900","-961.039100","-961.039100","-961.039100","-961.039100","-961.039100","-352.013900","-352.013900","-352.013900","-352.013900","-352.013900"
"3","Albania","6646","Forest land","72172","Net emissions/removal (CO2eq) (Forest land)","gigagrams","72.858100","72.858100","72.858100","72.858100","72.858100","72.858100","72.858100","72.858100","72.858100","72.858100","72.858100","-1233.285900","-1233.285900","-1233.285900","-1233.285900","-1233.285900","-1233.285900","-1233.285900","-1233.285900","-1233.285900","-1233.285900","-961.039100","-961.039100","-961.039100","-961.039100","-961.039100","-352.013900","-352.013900","-352.013900","-352.013900","-352.013900"
"3","Albania","6750","Net Forest conversion","5110","Area","1000 ha","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000"
"3","Albania","6750","Net Forest conversion","71952","Implied emission factor for CO2","tonnes CO2/ha","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000"
"3","Albania","6750","Net Forest conversion","72332","Net emissions/removals (CO2) (Forest land)","gigagrams","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000"
"3","Albania","6750","Net Forest conversion","72172","Net emissions/removal (CO2eq) (Forest land)","gigagrams","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000"
"3","Albania","6749","Forest land (total)","72332","Net emissions/removals (CO2) (Forest land)","gigagrams","72.858100","72.858100","72.858100","72.858100","72.858100","72.858100","72.858100","72.858100","72.858100","72.858100","72.858100","-1233.285900","-1233.285900","-1233.285900","-1233.285900","-1233.285900","-1233.285900","-1233.285900","-1233.285900","-1233.285900","-1233.285900","-961.039100","-961.039100","-961.039100","-961.039100","-961.039100","-352.013900","-352.013900","-352.013900","-352.013900","-352.013900"
"3","Albania","6749","Forest land (total)","72172","Net emissions/removal (CO2eq) (Forest land)","gigagrams","72.858100","72.858100","72.858100","72.858100","72.858100","72.858100","72.858100","72.858100","72.858100","72.858100","72.858100","-1233.285900","-1233.285900","-1233.285900","-1233.285900","-1233.285900","-1233.285900","-1233.285900","-1233.285900","-1233.285900","-1233.285900","-961.039100","-961.039100","-961.039100","-961.039100","-961.039100","-352.013900","-352.013900","-352.013900","-352.013900","-352.013900"
"4","Algeria","6646","Forest land","5110","Area","1000 ha","1667.000000","1658.200000","1649.400000","1640.600000","1631.800000","1623.000000","1614.200000","1605.400000","1596.600000","1587.800000","1579.000000","1612.900000","1646.800000","1680.700000","1714.600000","1748.500000","1782.400000","1816.300000","1850.200000","1884.100000","1918.000000","1925.600000","1933.200000","1940.800000","1948.400000","1956.000000","1954.600000","1953.200000","1951.800000","1950.400000","1949.000000"
"4","Algeria","6646","Forest land","71952","Implied emission factor for CO2","tonnes CO2/ha","-0.070400","-0.070400","-0.070400","-0.070400","-0.070400","-0.070400","-0.070400","-0.070400","-0.070400","-0.070400","-0.070400","-1.254200","-1.254200","-1.254200","-1.254200","-1.254200","-1.254200","-1.254200","-1.254200","-1.254200","-1.254200","-0.461000","-0.461000","-0.461000","-0.461000","-0.461000","-0.226200","-0.226200","-0.226200","-0.226200","-0.226200"
"4","Algeria","6646","Forest land","72332","Net emissions/removals (CO2) (Forest land)","gigagrams","-111.140300","-111.140300","-111.140300","-111.140300","-111.140300","-111.140300","-111.140300","-111.140300","-111.140300","-111.140300","-111.140300","-2405.498300","-2405.498300","-2405.498300","-2405.498300","-2405.498300","-2405.498300","-2405.498300","-2405.498300","-2405.498300","-2405.498300","-901.736000","-901.736000","-901.736000","-901.736000","-901.736000","-440.777300","-440.777300","-440.777300","-440.777300","-440.777300"
"4","Algeria","6646","Forest land","72172","Net emissions/removal (CO2eq) (Forest land)","gigagrams","-111.140300","-111.140300","-111.140300","-111.140300","-111.140300","-111.140300","-111.140300","-111.140300","-111.140300","-111.140300","-111.140300","-2405.498300","-2405.498300","-2405.498300","-2405.498300","-2405.498300","-2405.498300","-2405.498300","-2405.498300","-2405.498300","-2405.498300","-901.736000","-901.736000","-901.736000","-901.736000","-901.736000","-440.777300","-440.777300","-440.777300","-440.777300","-440.777300"
"4","Algeria","6750","Net Forest conversion","5110","Area","1000 ha","10.000000","10.000000","10.000000","10.000000","10.000000","10.000000","10.000000","10.000000","10.000000","10.000000","10.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","4.000000","4.000000","4.000000","4.000000","4.000000","9.200000","9.200000","9.200000","9.200000","9.200000"
"4","Algeria","6750","Net Forest conversion","71952","Implied emission factor for CO2","tonnes CO2/ha","68.493300","68.493300","68.493300","68.493300","68.493300","68.493300","68.493300","68.493300","68.493300","68.493300","68.493300","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","69.080000","69.080000","69.080000","69.080000","69.080000","69.336700","69.336700","69.336700","69.336700","69.336700"
"4","Algeria","6750","Net Forest conversion","72332","Net emissions/removals (CO2) (Forest land)","gigagrams","684.933300","684.933300","684.933300","684.933300","684.933300","684.933300","684.933300","684.933300","684.933300","684.933300","684.933300","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","276.320000","276.320000","276.320000","276.320000","276.320000","637.897300","637.897300","637.897300","637.897300","637.897300"
"4","Algeria","6750","Net Forest conversion","72172","Net emissions/removal (CO2eq) (Forest land)","gigagrams","684.933300","684.933300","684.933300","684.933300","684.933300","684.933300","684.933300","684.933300","684.933300","684.933300","684.933300","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","276.320000","276.320000","276.320000","276.320000","276.320000","637.897300","637.897300","637.897300","637.897300","637.897300"
"4","Algeria","6749","Forest land (total)","72332","Net emissions/removals (CO2) (Forest land)","gigagrams","573.793000","573.793000","573.793000","573.793000","573.793000","573.793000","573.793000","573.793000","573.793000","573.793000","573.793000","-2405.498300","-2405.498300","-2405.498300","-2405.498300","-2405.498300","-2405.498300","-2405.498300","-2405.498300","-2405.498300","-2405.498300","-625.416000","-625.416000","-625.416000","-625.416000","-625.416000","197.120000","197.120000","197.120000","197.120000","197.120000"
"4","Algeria","6749","Forest land (total)","72172","Net emissions/removal (CO2eq) (Forest land)","gigagrams","573.793000","573.793000","573.793000","573.793000","573.793000","573.793000","573.793000","573.793000","573.793000","573.793000","573.793000","-2405.498300","-2405.498300","-2405.498300","-2405.498300","-2405.498300","-2405.498300","-2405.498300","-2405.498300","-2405.498300","-2405.498300","-625.416000","-625.416000","-625.416000","-625.416000","-625.416000","197.120000","197.120000","197.120000","197.120000","197.120000"
"5","American Samoa","6646","Forest land","5110","Area","1000 ha","18.070000","18.036000","18.002000","17.968000","17.934000","17.900000","17.866000","17.832000","17.798000","17.764000","17.730000","17.700000","17.670000","17.640000","17.610000","17.580000","17.550000","17.520000","17.490000","17.460000","17.430000","17.400000","17.370000","17.340000","17.310000","17.280000","17.250000","17.220000","17.190000","17.160000","17.130000"
"5","American Samoa","6646","Forest land","71952","Implied emission factor for CO2","tonnes CO2/ha","-3.322000","-3.322000","-3.322000","-3.322000","-3.322000","-3.322000","-3.322000","-3.322000","-3.322000","-3.322000","-3.322000","-2.720700","-2.720700","-2.720700","-2.720700","-2.720700","-2.720700","-2.720700","-2.720700","-2.720700","-2.720700","-2.588700","-2.588700","-2.588700","-2.588700","-2.588700","-2.940700","-2.940700","-2.940700","-2.940700","-2.940700"
"5","American Samoa","6646","Forest land","72332","Net emissions/removals (CO2) (Forest land)","gigagrams","-58.899100","-58.899100","-58.899100","-58.899100","-58.899100","-58.899100","-58.899100","-58.899100","-58.899100","-58.899100","-58.899100","-47.421200","-47.421200","-47.421200","-47.421200","-47.421200","-47.421200","-47.421200","-47.421200","-47.421200","-47.421200","-44.732200","-44.732200","-44.732200","-44.732200","-44.732200","-50.373600","-50.373600","-50.373600","-50.373600","-50.373600"
"5","American Samoa","6646","Forest land","72172","Net emissions/removal (CO2eq) (Forest land)","gigagrams","-58.899100","-58.899100","-58.899100","-58.899100","-58.899100","-58.899100","-58.899100","-58.899100","-58.899100","-58.899100","-58.899100","-47.421200","-47.421200","-47.421200","-47.421200","-47.421200","-47.421200","-47.421200","-47.421200","-47.421200","-47.421200","-44.732200","-44.732200","-44.732200","-44.732200","-44.732200","-50.373600","-50.373600","-50.373600","-50.373600","-50.373600"
"5","American Samoa","6750","Net Forest conversion","5110","Area","1000 ha","0.034000","0.034000","0.034000","0.034000","0.034000","0.034000","0.034000","0.034000","0.034000","0.034000","0.034000","0.030000","0.030000","0.030000","0.030000","0.030000","0.030000","0.030000","0.030000","0.030000","0.030000","0.030000","0.030000","0.030000","0.030000","0.030000","0.030000","0.030000","0.030000","0.030000","0.030000"
"5","American Samoa","6750","Net Forest conversion","71952","Implied emission factor for CO2","tonnes CO2/ha","234.153300","234.153300","234.153300","234.153300","234.153300","234.153300","234.153300","234.153300","234.153300","234.153300","234.153300","267.373300","267.373300","267.373300","267.373300","267.373300","267.373300","267.373300","267.373300","267.373300","267.373300","294.580000","294.580000","294.580000","294.580000","294.580000","307.523300","307.523300","307.523300","307.523300","307.523300"
"5","American Samoa","6750","Net Forest conversion","72332","Net emissions/removals (CO2) (Forest land)","gigagrams","7.961200","7.961200","7.961200","7.961200","7.961200","7.961200","7.961200","7.961200","7.961200","7.961200","7.961200","8.021200","8.021200","8.021200","8.021200","8.021200","8.021200","8.021200","8.021200","8.021200","8.021200","8.837400","8.837400","8.837400","8.837400","8.837400","9.225700","9.225700","9.225700","9.225700","9.225700"
"5","American Samoa","6750","Net Forest conversion","72172","Net emissions/removal (CO2eq) (Forest land)","gigagrams","7.961200","7.961200","7.961200","7.961200","7.961200","7.961200","7.961200","7.961200","7.961200","7.961200","7.961200","8.021200","8.021200","8.021200","8.021200","8.021200","8.021200","8.021200","8.021200","8.021200","8.021200","8.837400","8.837400","8.837400","8.837400","8.837400","9.225700","9.225700","9.225700","9.225700","9.225700"
"5","American Samoa","6749","Forest land (total)","72332","Net emissions/removals (CO2) (Forest land)","gigagrams","-50.937800","-50.937800","-50.937800","-50.937800","-50.937800","-50.937800","-50.937800","-50.937800","-50.937800","-50.937800","-50.937800","-39.400000","-39.400000","-39.400000","-39.400000","-39.400000","-39.400000","-39.400000","-39.400000","-39.400000","-39.400000","-35.894800","-35.894800","-35.894800","-35.894800","-35.894800","-41.147900","-41.147900","-41.147900","-41.147900","-41.147900"
"5","American Samoa","6749","Forest land (total)","72172","Net emissions/removal (CO2eq) (Forest land)","gigagrams","-50.937800","-50.937800","-50.937800","-50.937800","-50.937800","-50.937800","-50.937800","-50.937800","-50.937800","-50.937800","-50.937800","-39.400000","-39.400000","-39.400000","-39.400000","-39.400000","-39.400000","-39.400000","-39.400000","-39.400000","-39.400000","-35.894800","-35.894800","-35.894800","-35.894800","-35.894800","-41.147900","-41.147900","-41.147900","-41.147900","-41.147900"
"6","Andorra","6646","Forest land","5110","Area","1000 ha","16.000000","16.000000","16.000000","16.000000","16.000000","16.000000","16.000000","16.000000","16.000000","16.000000","16.000000","16.000000","16.000000","16.000000","16.000000","16.000000","16.000000","16.000000","16.000000","16.000000","16.000000","16.000000","16.000000","16.000000","16.000000","16.000000","16.000000","16.000000","16.000000","16.000000","16.000000"
"6","Andorra","6646","Forest land","71952","Implied emission factor for CO2","tonnes CO2/ha","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000"
"6","Andorra","6646","Forest land","72332","Net emissions/removals (CO2) (Forest land)","gigagrams","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000"
"6","Andorra","6646","Forest land","72172","Net emissions/removal (CO2eq) (Forest land)","gigagrams","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000"
"6","Andorra","6750","Net Forest conversion","5110","Area","1000 ha","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000"
"6","Andorra","6750","Net Forest conversion","71952","Implied emission factor for CO2","tonnes CO2/ha","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000"
"6","Andorra","6750","Net Forest conversion","72332","Net emissions/removals (CO2) (Forest land)","gigagrams","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000"
"6","Andorra","6750","Net Forest conversion","72172","Net emissions/removal (CO2eq) (Forest land)","gigagrams","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000"
"6","Andorra","6749","Forest land (total)","72332","Net emissions/removals (CO2) (Forest land)","gigagrams","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000"
"6","Andorra","6749","Forest land (total)","72172","Net emissions/removal (CO2eq) (Forest land)","gigagrams","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000"
"7","Angola","6646","Forest land","5110","Area","1000 ha","79262.780000","79107.363000","78951.946000","78796.529000","78641.112000","78485.695000","78330.278000","78174.861000","78019.444000","77864.027000","77708.610000","77153.549000","76598.488000","76043.427000","75488.366000","74933.305000","74378.244000","73823.183000","73268.122000","72713.061000","72158.000000","71602.938000","71047.876000","70492.814000","69937.752000","69382.690000","68827.628000","68272.566000","67717.504000","67162.442000","66607.380000"
"7","Angola","6646","Forest land","71952","Implied emission factor for CO2","tonnes CO2/ha","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000"
"7","Angola","6646","Forest land","72332","Net emissions/removals (CO2) (Forest land)","gigagrams","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000"
"7","Angola","6646","Forest land","72172","Net emissions/removal (CO2eq) (Forest land)","gigagrams","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000"
"7","Angola","6750","Net Forest conversion","5110","Area","1000 ha","155.417000","155.417000","155.417000","155.417000","155.417000","155.417000","155.417000","155.417000","155.417000","155.417000","155.417000","555.061000","555.061000","555.061000","555.061000","555.061000","555.061000","555.061000","555.061000","555.061000","555.061000","555.062000","555.062000","555.062000","555.062000","555.062000","555.062000","555.062000","555.062000","555.062000","555.062000"
"7","Angola","6750","Net Forest conversion","71952","Implied emission factor for CO2","tonnes CO2/ha","63.360000","63.360000","63.360000","63.360000","63.360000","63.360000","63.360000","63.360000","63.360000","63.360000","63.360000","63.360000","63.360000","63.360000","63.360000","63.360000","63.360000","63.360000","63.360000","63.360000","63.360000","63.360000","63.360000","63.360000","63.360000","63.360000","63.360000","63.360000","63.360000","63.360000","63.360000"
"7","Angola","6750","Net Forest conversion","72332","Net emissions/removals (CO2) (Forest land)","gigagrams","9847.221100","9847.221100","9847.221100","9847.221100","9847.221100","9847.221100","9847.221100","9847.221100","9847.221100","9847.221100","9847.221100","35168.665000","35168.665000","35168.665000","35168.665000","35168.665000","35168.665000","35168.665000","35168.665000","35168.665000","35168.665000","35168.728300","35168.728300","35168.728300","35168.728300","35168.728300","35168.728300","35168.728300","35168.728300","35168.728300","35168.728300"
"7","Angola","6750","Net Forest conversion","72172","Net emissions/removal (CO2eq) (Forest land)","gigagrams","9847.221100","9847.221100","9847.221100","9847.221100","9847.221100","9847.221100","9847.221100","9847.221100","9847.221100","9847.221100","9847.221100","35168.665000","35168.665000","35168.665000","35168.665000","35168.665000","35168.665000","35168.665000","35168.665000","35168.665000","35168.665000","35168.728300","35168.728300","35168.728300","35168.728300","35168.728300","35168.728300","35168.728300","35168.728300","35168.728300","35168.728300"
"7","Angola","6749","Forest land (total)","72332","Net emissions/removals (CO2) (Forest land)","gigagrams","9847.221100","9847.221100","9847.221100","9847.221100","9847.221100","9847.221100","9847.221100","9847.221100","9847.221100","9847.221100","9847.221100","35168.665000","35168.665000","35168.665000","35168.665000","35168.665000","35168.665000","35168.665000","35168.665000","35168.665000","35168.665000","35168.728300","35168.728300","35168.728300","35168.728300","35168.728300","35168.728300","35168.728300","35168.728300","35168.728300","35168.728300"
"7","Angola","6749","Forest land (total)","72172","Net emissions/removal (CO2eq) (Forest land)","gigagrams","9847.221100","9847.221100","9847.221100","9847.221100","9847.221100","9847.221100","9847.221100","9847.221100","9847.221100","9847.221100","9847.221100","35168.665000","35168.665000","35168.665000","35168.665000","35168.665000","35168.665000","35168.665000","35168.665000","35168.665000","35168.665000","35168.728300","35168.728300","35168.728300","35168.728300","35168.728300","35168.728300","35168.728300","35168.728300","35168.728300","35168.728300"
"258","Anguilla","6646","Forest land","5110","Area","1000 ha","5.500000","5.500000","5.500000","5.500000","5.500000","5.500000","5.500000","5.500000","5.500000","5.500000","5.500000","5.500000","5.500000","5.500000","5.500000","5.500000","5.500000","5.500000","5.500000","5.500000","5.500000","5.500000","5.500000","5.500000","5.500000","5.500000","5.500000","5.500000","5.500000","5.500000","5.500000"
"8","Antigua and Barbuda","6646","Forest land","5110","Area","1000 ha","10.110000","10.044000","9.978000","9.912000","9.846000","9.780000","9.714000","9.648000","9.582000","9.516000","9.450000","9.383000","9.316000","9.249000","9.182000","9.115000","9.048000","8.981000","8.914000","8.847000","8.780000","8.714000","8.648000","8.582000","8.516000","8.450000","8.384000","8.318000","8.252000","8.186000","8.120000"
"9","Argentina","6646","Forest land","5110","Area","1000 ha","35204.000000","35021.400000","34838.800000","34656.200000","34473.600000","34291.000000","34108.400000","33925.800000","33743.200000","33560.600000","33378.000000","33061.600000","32745.200000","32428.800000","32112.400000","31796.000000","31479.600000","31163.200000","30846.800000","30530.400000","30214.000000","29990.600000","29767.200000","29543.800000","29320.400000","29097.000000","28992.200000","28887.400000","28782.600000","28677.800000","28573.000000"
"9","Argentina","6646","Forest land","71952","Implied emission factor for CO2","tonnes CO2/ha","-1.201500","-1.201500","-1.201500","-1.201500","-1.201500","-1.201500","-1.201500","-1.201500","-1.201500","-1.201500","-1.201500","-1.188300","-1.188300","-1.188300","-1.188300","-1.188300","-1.188300","-1.188300","-1.188300","-1.188300","-1.188300","-1.193800","-1.193800","-1.193800","-1.193800","-1.193800","-0.978300","-0.978300","-0.978300","-0.978300","-0.978300"
